,loss_of_supply,immediate_failure,islanded_failure,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,battery_can_discharge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
2026-01-31 05:00:00,0,0,0,0.0,0.0,0.0,1.5215488537857214,0.0,0.0,0.0,1.5215488537857214,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 06:00:00,0,0,0,0.0,0.0,0.2453864355012809,1.606066312663967,0.2453864355012809,0.0,0.0,1.360679877162686,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 07:00:00,0,0,0,0.0,0.0,0.2201726341955477,2.0108023654082774,0.2201726341955477,0.0,0.0,1.7906297312127297,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 08:00:00,0,0,0,0.0,0.0,0.454903311902847,2.407271475464054,0.454903311902847,0.0,0.0,1.9523681635612071,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 09:00:00,0,0,0,0.0,0.0,0.556141611485121,2.6342326422127793,0.556141611485121,0.0,0.0,2.0780910307276583,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 10:00:00,0,0,0,0.0,0.0,0.7719850663765869,2.9831786280913315,0.7719850663765869,0.0,0.0,2.2111935617147447,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 11:00:00,0,0,0,0.0,0.0,0.8687015806156589,3.0629743664628917,0.8687015806156589,0.0,0.0,2.194272785847233,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 12:00:00,0,0,0,0.0,0.0,0.9198560935126971,2.7580467573709364,0.9198560935126971,0.0,0.0,1.8381906638582393,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 13:00:00,0,0,0,0.0,0.0,0.9673339056725704,2.649848396377986,0.9673339056725704,0.0,0.0,1.6825144907054157,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 14:00:00,0,0,0,0.0,0.0,0.7651265768320995,2.553820852504476,0.7651265768320995,0.0,0.0,1.7886942756723765,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 15:00:00,0,0,0,0.0,0.0,0.6782070223727135,2.325349197033779,0.6782070223727135,0.0,0.0,1.6471421746610657,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 16:00:00,0,0,0,0.0,0.0,0.4126142100393055,2.5567588557934497,0.4126142100393055,0.0,0.0,2.144144645754144,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 17:00:00,0,0,0,0.0,0.0,0.2624641232012393,2.211491724393095,0.2624641232012393,0.0,0.0,1.9490276011918557,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 18:00:00,0,0,0,0.0,0.0,0.0961612388214765,1.818919824238805,0.0961612388214765,0.0,0.0,1.7227585854173284,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 19:00:00,0,0,0,0.0,0.0,0.0,1.6978360590639825,0.0,0.0,0.0,1.6978360590639825,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 20:00:00,0,0,0,0.0,0.0,0.0,1.1600705413948795,0.0,0.0,0.0,1.1600705413948795,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 21:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 22:00:00,0,0,0,0.0,0.0,0.0,1.0572350573746243,0.0,0.0,0.0,1.0572350573746243,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-31 23:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 00:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 01:00:00,0,0,0,0.0,0.0,0.0,1.187376411301139,0.0,0.0,0.0,1.187376411301139,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 02:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 03:00:00,0,0,0,0.0,0.0,0.0,1.1283700024782388,0.0,0.0,0.0,1.1283700024782388,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 04:00:00,0,0,0,0.0,0.0,0.0,1.4468274722511119,0.0,0.0,0.0,1.4468274722511119,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 05:00:00,0,0,0,0.0,0.0,0.0,1.683216364727125,0.0,0.0,0.0,1.683216364727125,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 06:00:00,0,0,0,0.0,0.0,0.1861003111660349,1.9258048622737838,0.1861003111660349,0.0,0.0,1.739704551107749,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 07:00:00,0,0,0,0.0,0.0,0.3518664293766331,2.394783148730411,0.3518664293766331,0.0,0.0,2.042916719353778,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 08:00:00,0,0,0,0.0,0.0,0.4177325431946498,2.4621781099607203,0.4177325431946498,0.0,0.0,2.0444455667660706,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 09:00:00,0,0,0,0.0,0.0,0.5907039622632161,2.5910838986745963,0.5907039622632161,0.0,0.0,2.00037993641138,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 10:00:00,0,0,0,0.0,0.0,0.6847029075330112,2.5180409332409033,0.6847029075330112,0.0,0.0,1.8333380257078922,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 11:00:00,0,0,0,0.0,0.0,1.170636432367764,3.0151823750915394,1.170636432367764,0.0,0.0,1.8445459427237754,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-01 12:00:00,0,0,0,0.0,0.0,1.1582978967157982,2.788357415681637,0.0,0.0,0.0,2.788357415681637,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 13:00:00,0,0,0,0.0,0.0,1.1053154733710986,2.7097191153243685,0.0,0.0,0.0,2.7097191153243685,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 14:00:00,0,0,0,0.0,0.0,0.7373306573472558,2.804385133884555,0.0,0.0,0.0,2.804385133884555,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 15:00:00,0,0,0,0.0,0.0,0.651172818405205,2.637782181085318,0.0,0.0,0.0,2.637782181085318,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 16:00:00,0,0,0,0.0,0.0,0.4455765273398916,2.203244636316046,0.0,0.0,0.0,2.203244636316046,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 17:00:00,0,0,0,0.0,0.0,0.2579479588662957,1.9494175967382166,0.0,0.0,0.0,1.9494175967382166,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 18:00:00,0,0,0,0.0,0.0,0.2272547176353484,2.054557747550821,0.0,0.0,0.0,2.054557747550821,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 19:00:00,0,0,0,0.0,0.0,0.0,1.6396924761611675,0.0,0.0,0.0,1.6396924761611675,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 20:00:00,0,0,0,0.0,0.0,0.0,1.2254176045516265,0.0,0.0,0.0,1.2254176045516265,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 21:00:00,0,0,0,0.0,0.0,0.0,1.0809553563507313,0.0,0.0,0.0,1.0809553563507313,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 22:00:00,0,0,0,0.0,0.0,0.0,1.0783566528567634,0.0,0.0,0.0,1.0783566528567634,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-01 23:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 00:00:00,0,0,0,0.0,0.0,0.0,1.0439739694098455,0.0,0.0,0.0,1.0439739694098455,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 01:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 02:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 03:00:00,0,0,0,0.0,0.0,0.0,1.4666610297860336,0.0,0.0,0.0,1.4666610297860336,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 04:00:00,0,0,0,0.0,0.0,0.0,1.6737641609682812,0.0,0.0,0.0,1.6737641609682812,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 05:00:00,0,0,0,0.0,0.0,0.0,1.3834844870890763,0.0,0.0,0.0,1.3834844870890763,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 06:00:00,0,0,0,0.0,0.0,0.1053906619558499,1.851250502016189,0.0,0.0,0.0,1.851250502016189,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 07:00:00,0,0,0,0.0,0.0,0.2932413399033217,2.445183413296713,0.0,0.0,0.0,2.445183413296713,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 08:00:00,0,0,0,0.0,0.0,0.5795299299248243,2.5988554623290434,0.0,0.0,0.0,2.5988554623290434,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 09:00:00,0,0,0,0.0,0.0,0.7630491941749044,2.748466723744511,0.0,0.0,0.0,2.748466723744511,0.0,0,0,1,1,1,0,1,1,1,1
2026-02-02 10:00:00,0,0,0,0.0,0.0,0.9669150998058554,2.678813868262199,0.9669150998058554,0.0,0.0,1.7118987684563436,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 11:00:00,0,0,0,0.0,0.0,1.150718374315935,2.7305664443217292,1.150718374315935,0.0,0.0,1.5798480700057942,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 12:00:00,0,0,0,0.0,0.0,1.2042379220559862,3.0632460418862646,1.2042379220559862,0.0,0.0,1.8590081198302784,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 13:00:00,0,0,0,0.0,0.0,1.0233401618477518,2.901530889759367,1.0233401618477518,0.0,0.0,1.878190727911615,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 14:00:00,0,0,0,0.0,0.0,0.9518413150587274,2.6936586737864205,0.9518413150587274,0.0,0.0,1.741817358727693,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 15:00:00,0,0,0,0.0,0.0,0.7088626561648068,2.477786971117257,0.7088626561648068,0.0,0.0,1.76892431495245,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 16:00:00,0,0,0,0.0,0.0,0.4805866583591375,2.277218289110759,0.4805866583591375,0.0,0.0,1.7966316307516212,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 17:00:00,0,0,0,0.0,0.0,0.2029447992496497,2.3603918823358914,0.2029447992496497,0.0,0.0,2.157447083086242,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 18:00:00,0,0,0,0.0,0.0,0.1626764175405484,2.008893064024907,0.1626764175405484,0.0,0.0,1.8462166464843588,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 19:00:00,0,0,0,0.0,0.0,0.0,1.538139915056589,0.0,0.0,0.0,1.538139915056589,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 20:00:00,0,0,0,0.0,0.0,0.0,1.5338026453503968,0.0,0.0,0.0,1.5338026453503968,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 21:00:00,0,0,0,0.0,0.0,0.0,1.3085821780808817,0.0,0.0,0.0,1.3085821780808817,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 22:00:00,0,0,0,0.0,0.0,0.0,1.267075921048431,0.0,0.0,0.0,1.267075921048431,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-02 23:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 00:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 01:00:00,0,0,0,0.0,0.0,0.0,1.0584748311659211,0.0,0.0,0.0,1.0584748311659211,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 02:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 03:00:00,0,0,0,0.0,0.0,0.0,1.1822781590391354,0.0,0.0,0.0,1.1822781590391354,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 04:00:00,0,0,0,0.0,0.0,0.0,1.108253800697919,0.0,0.0,0.0,1.108253800697919,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 05:00:00,0,0,0,0.0,0.0,0.0,1.8967724468179232,0.0,0.0,0.0,1.8967724468179232,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 06:00:00,0,0,0,0.0,0.0,0.1977034578328498,1.804678665806619,0.1977034578328498,0.0,0.0,1.6069752079737691,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 07:00:00,0,0,0,0.0,0.0,0.2591714658592385,2.2322994215488188,0.2591714658592385,0.0,0.0,1.9731279556895802,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 08:00:00,0,0,0,0.0,0.0,0.508192936427264,2.2094093769594516,0.508192936427264,0.0,0.0,1.7012164405321877,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 09:00:00,0,0,0,0.0,0.0,0.5872618415099101,2.827126151870367,0.5872618415099101,0.0,0.0,2.239864310360457,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 10:00:00,0,0,0,0.0,0.0,1.0009448366779703,2.8641887253766893,1.0009448366779703,0.0,0.0,1.863243888698719,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 11:00:00,0,0,0,0.0,0.0,1.1978129722969466,2.689684449544882,1.1978129722969466,0.0,0.0,1.4918714772479353,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 12:00:00,0,0,0,0.0,0.0,1.2548613550895669,2.913560760351543,1.2548613550895669,0.0,0.0,1.6586994052619761,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 13:00:00,0,0,0,0.0,0.0,1.2731272283925412,2.998855715748708,1.2731272283925412,0.0,0.0,1.725728487356167,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 14:00:00,0,0,0,0.0,0.0,0.7667452194777904,2.6098481483504385,0.7667452194777904,0.0,0.0,1.8431029288726481,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 15:00:00,0,0,0,0.0,0.0,0.5814651073108462,2.728262848450752,0.5814651073108462,0.0,0.0,2.1467977411399057,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 16:00:00,0,0,0,0.0,0.0,0.6195545448760997,2.667059743232971,0.6195545448760997,0.0,0.0,2.047505198356871,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 17:00:00,0,0,0,0.0,0.0,0.3092134157663689,2.2257207056335453,0.3092134157663689,0.0,0.0,1.9165072898671764,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 18:00:00,0,0,0,0.0,0.0,0.2599328396188268,1.7364508139992296,0.2599328396188268,0.0,0.0,1.4765179743804029,0.0,0,0,1,1,1,1,1,1,1,1
2026-02-03 19:00:00,0,0,0,0.0,0.0,0.0,1.7504221466197252,0.0,0.0,0.0,1.7504221466197252,0.0,0,0,1,1,1,1,1,1,1,0
2026-02-03 20:00:00,0,0,0,0.0,0.0,0.0,1.3547422162507896,0.0,0.0,0.0,1.3547422162507896,0.0,0,0,1,1,1,1,1,0,1,0
2026-02-03 21:00:00,0,0,0,0.0,0.0,0.0,1.489152937698127,0.0,0.0,0.0,1.489152937698127,0.0,0,0,1,1,1,1,1,0,1,0
2026-02-03 22:00:00,0,0,0,0.0,0.0,0.0,1.2031470327941147,0.0,0.0,0.0,1.2031470327941147,0.0,0,0,1,1,1,1,1,0,1,0
2026-02-03 23:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,0,1,1
2026-02-04 00:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,0,1,1
2026-02-04 01:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,0,1,1
2026-02-04 02:00:00,0,0,0,0.0,0.0,0.0,1.2076753526808015,0.0,0.0,0.0,1.2076753526808015,0.0,0,0,1,1,1,1,1,0,1,1
2026-02-04 03:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,0,1,1
2026-02-04 04:00:00,0,0,0,0.0,0.0,0.0,1.4048038230433229,0.0,0.0,0.0,1.4048038230433229,0.0,0,0,1,1,1,1,1,0,1,1
2026-02-04 05:00:00,0,0,0,0.0,0.0,0.0,1.495699240085185,0.0,0.0,0.0,1.495699240085185,0.0,0,0,1,1,1,1,1,0,0,1
2026-02-04 06:00:00,0,0,0,0.0,0.0,0.3461471407934087,1.8233598867698086,0.3461471407934087,0.0,0.0,1.4772127459764,0.0,0,0,1,1,1,1,1,0,0,1
2026-02-04 07:00:00,0,0,0,0.0,0.0,0.2978287828214316,2.118894590117977,0.2978287828214316,0.0,0.0,1.8210658072965455,0.0,0,0,1,1,1,1,1,0,0,1
2026-02-04 08:00:00,0,0,0,0.0,0.0,0.5114163880496991,2.6173125460499813,0.5114163880496991,0.0,0.0,2.105896158000282,0.0,0,0,1,1,1,1,1,0,0,1
2026-02-04 09:00:00,0,0,0,0.0,0.0,0.8727173134337162,2.5635087207513005,0.8727173134337162,0.0,0.0,1.6907914073175845,0.0,0,0,1,1,1,1,1,0,1,1
2026-02-04 10:00:00,1,0,0,0.0,0.0,0.9215452881686556,2.5339480004253634,0.9215452881686556,0.0,0.0,0.0,1.6124027122567077,0,0,0,1,1,1,1,0,1,1
2026-02-04 11:00:00,1,0,0,0.0,0.0,1.036157419332694,3.0555890379728825,1.036157419332694,0.0,0.0,0.0,2.019431618640189,0,0,0,1,1,1,1,0,1,1
2026-02-04 12:00:00,1,0,0,0.0,0.0,1.2939081725143986,3.0502866718387005,1.2939081725143986,0.0,0.0,0.0,1.756378499324302,0,0,0,1,1,1,1,0,1,1
2026-02-04 13:00:00,1,0,0,0.0,0.0,1.2928060763767717,3.066979206625106,1.2928060763767717,0.0,0.0,0.0,1.7741731302483341,0,0,0,1,1,1,1,0,1,1
2026-02-04 14:00:00,1,0,0,0.0,0.0,1.1316966889463365,2.887847373717365,1.1316966889463365,0.0,0.0,0.0,1.7561506847710284,0,0,0,1,1,1,1,0,1,1
2026-02-04 15:00:00,1,0,0,0.0,0.0,0.6661333853337387,2.442287671258028,0.6661333853337387,0.0,0.0,0.0,1.7761542859242896,0,0,0,1,1,1,1,0,1,1
2026-02-04 16:00:00,1,1,0,0.0,0.0,0.5334021186657909,2.682013596007567,0.5334021186657909,0.0,0.0,0.0,2.1486114773417757,0,0,0,1,0,1,1,0,1,1
2026-02-04 17:00:00,1,0,0,0.0,0.0,0.4093510126262733,1.9905171059762703,0.4093510126262733,0.0,0.0,0.0,1.581166093349997,0,0,0,1,1,1,1,0,1,1
2026-02-04 18:00:00,1,0,0,0.0,0.0,0.1638523637476928,1.9310771449116073,0.1638523637476928,0.0,0.0,0.0,1.7672247811639146,0,0,0,1,1,1,1,0,1,1
2026-02-04 19:00:00,1,0,0,0.0,0.0,0.0,1.5297538705737677,0.0,0.0,0.0,0.0,1.5297538705737677,0,0,0,1,1,1,1,0,1,1
2026-02-04 20:00:00,1,0,0,0.0,0.0,0.0,1.108432462954807,0.0,0.0,0.0,0.0,1.108432462954807,0,0,0,1,1,1,1,0,1,1
2026-02-04 21:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,1
2026-02-04 22:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,1
2026-02-04 23:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,1
2026-02-05 00:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,1
2026-02-05 01:00:00,1,0,0,0.0,0.0,0.0,1.2252950009407462,0.0,0.0,0.0,0.0,1.2252950009407462,0,0,0,1,1,1,1,0,1,1
2026-02-05 02:00:00,1,0,0,0.0,0.0,0.0,1.1427952836606714,0.0,0.0,0.0,0.0,1.1427952836606714,0,0,0,1,1,1,1,0,1,1
2026-02-05 03:00:00,1,0,0,0.0,0.0,0.0,1.378903581119162,0.0,0.0,0.0,0.0,1.378903581119162,0,0,0,1,1,1,1,0,1,1
2026-02-05 04:00:00,1,0,0,0.0,0.0,0.0,1.5281419517815311,0.0,0.0,0.0,0.0,1.5281419517815311,0,0,0,1,1,1,1,0,1,1
2026-02-05 05:00:00,1,0,0,0.0,0.0,0.0,1.4233509678188871,0.0,0.0,0.0,0.0,1.4233509678188871,0,0,0,1,1,1,1,0,1,1
2026-02-05 06:00:00,1,1,0,0.0,0.0,0.2767830270036641,1.7615149982260887,0.2767830270036641,0.0,0.0,0.0,1.4847319712224247,0,0,0,1,0,1,1,0,1,1
2026-02-05 07:00:00,1,1,0,0.0,0.0,0.3525224382729296,2.0687675723169736,0.3525224382729296,0.0,0.0,0.0,1.716245134044044,0,0,0,1,0,1,1,0,1,1
2026-02-05 08:00:00,1,1,0,0.0,0.0,0.6504892619860985,2.4285211803897346,0.6504892619860985,0.0,0.0,0.0,1.7780319184036362,0,0,0,1,0,1,1,0,1,1
2026-02-05 09:00:00,1,1,0,0.0,0.0,0.8929134497013302,2.8649235037859424,0.8929134497013302,0.0,0.0,0.0,1.9720100540846122,0,0,0,1,0,1,1,0,1,1
2026-02-05 10:00:00,1,1,0,0.0,0.0,1.0895574176284135,3.0274376709789266,1.0895574176284135,0.0,0.0,0.0,1.937880253350513,0,0,0,1,0,1,1,0,1,1
2026-02-05 11:00:00,1,1,0,0.0,0.0,1.2769029845147897,3.030333981230453,1.2769029845147897,0.0,0.0,0.0,1.7534309967156634,0,0,0,1,0,1,1,0,1,1
2026-02-05 12:00:00,1,1,0,0.0,0.0,1.3559078663864588,3.043803533707664,1.3559078663864588,0.0,0.0,0.0,1.687895667321205,0,0,0,1,0,1,1,0,1,1
2026-02-05 13:00:00,1,1,0,0.0,0.0,1.3232764916915198,2.963019129234973,1.3232764916915198,0.0,0.0,0.0,1.6397426375434532,0,0,0,1,0,1,1,0,1,1
2026-02-05 14:00:00,1,1,0,0.0,0.0,0.9563113900250616,2.6555154652204775,0.9563113900250616,0.0,0.0,0.0,1.699204075195416,0,0,0,1,0,1,1,0,1,1
2026-02-05 15:00:00,1,1,0,0.0,0.0,0.6975684189357001,2.3568120634403273,0.6975684189357001,0.0,0.0,0.0,1.6592436445046272,0,0,0,1,0,1,1,0,1,1
2026-02-05 16:00:00,1,1,0,0.0,0.0,0.5000560069313108,2.3914590060050935,0.5000560069313108,0.0,0.0,0.0,1.8914029990737826,0,0,0,0,0,1,1,0,1,1
2026-02-05 17:00:00,1,1,0,0.0,0.0,0.4957896247786453,2.2508628767783008,0.4957896247786453,0.0,0.0,0.0,1.7550732519996555,0,0,0,0,0,1,1,0,1,1
2026-02-05 18:00:00,1,1,0,0.0,0.0,0.3446362057709976,1.7039249662258562,0.3446362057709976,0.0,0.0,0.0,1.3592887604548587,0,0,0,0,1,1,1,0,1,1
2026-02-05 19:00:00,1,1,0,0.0,0.0,0.0,1.7732566076782763,0.0,0.0,0.0,0.0,1.7732566076782763,0,0,0,0,1,1,1,0,1,1
2026-02-05 20:00:00,1,1,0,0.0,0.0,0.0,1.1115590583387194,0.0,0.0,0.0,0.0,1.1115590583387194,0,0,0,0,1,1,1,0,1,1
2026-02-05 21:00:00,1,1,0,0.0,0.0,0.0,1.374765823637483,0.0,0.0,0.0,0.0,1.374765823637483,0,0,0,0,1,1,1,0,1,1
2026-02-05 22:00:00,1,1,0,0.0,0.0,0.0,1.1418764742013552,0.0,0.0,0.0,0.0,1.1418764742013552,0,0,0,0,1,1,1,1,1,1
2026-02-05 23:00:00,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,1,1
2026-02-06 00:00:00,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,1,1
2026-02-06 01:00:00,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,1,1
2026-02-06 02:00:00,1,1,0,0.0,0.0,0.0,1.304518033153507,0.0,0.0,0.0,0.0,1.304518033153507,0,0,0,0,1,1,1,1,1,1
2026-02-06 03:00:00,1,0,0,0.0,0.0,0.0,1.0312347452841444,0.0,0.0,0.0,0.0,1.0312347452841444,0,0,0,1,1,1,1,1,1,1
2026-02-06 04:00:00,1,0,0,0.0,0.0,0.0,1.454764514334976,0.0,0.0,0.0,0.0,1.454764514334976,0,0,0,1,1,1,1,1,1,1
2026-02-06 05:00:00,1,0,0,0.0,0.0,0.0,1.9172451393837222,0.0,0.0,0.0,0.0,1.9172451393837222,0,0,0,1,1,1,1,1,1,1
2026-02-06 06:00:00,1,0,0,0.0,0.0,0.244990454201314,1.729291241707456,0.244990454201314,0.0,0.0,0.0,1.484300787506142,0,0,0,1,1,1,1,1,1,1
2026-02-06 07:00:00,1,0,0,0.0,0.0,0.3084229862402288,2.111189914376503,0.3084229862402288,0.0,0.0,0.0,1.8027669281362741,0,0,0,1,1,1,1,1,1,1
2026-02-06 08:00:00,1,0,0,0.0,0.0,0.5891231759097548,2.4715206790678312,0.5891231759097548,0.0,0.0,0.0,1.8823975031580764,0,0,0,1,1,1,1,1,1,1
2026-02-06 09:00:00,1,0,0,0.0,0.0,0.9687976766930104,2.665012263573005,0.9687976766930104,0.0,0.0,0.0,1.6962145868799947,0,0,0,1,1,1,1,1,1,1
2026-02-06 10:00:00,1,0,0,0.0,0.0,1.040076205641514,2.9212916496883286,1.040076205641514,0.0,0.0,0.0,1.8812154440468145,0,0,0,1,1,1,1,1,0,1
2026-02-06 11:00:00,1,0,0,0.0,0.0,1.1154568851126834,2.9274256139749846,1.1154568851126834,0.0,0.0,0.0,1.8119687288623012,0,0,0,1,1,1,1,1,0,1
2026-02-06 12:00:00,1,0,0,0.0,0.0,1.2558720844358409,3.0838024958144468,1.2558720844358409,0.0,0.0,0.0,1.827930411378606,0,0,0,1,1,1,1,1,0,1
2026-02-06 13:00:00,1,0,0,0.0,0.0,1.159559886194051,2.6919580741112683,1.159559886194051,0.0,0.0,0.0,1.5323981879172173,0,0,0,1,1,1,1,1,0,1
2026-02-06 14:00:00,1,0,0,0.0,0.0,0.8385814426854534,2.5349860612885906,0.8385814426854534,0.0,0.0,0.0,1.6964046186031372,0,0,0,1,1,1,1,1,1,1
2026-02-06 15:00:00,1,0,0,0.0,0.0,0.8367029727226216,2.7352970060891235,0.8367029727226216,0.0,0.0,0.0,1.898594033366502,0,0,0,1,1,1,1,1,1,1
2026-02-06 16:00:00,1,0,0,0.0,0.0,0.4091881351427591,2.586578998980915,0.4091881351427591,0.0,0.0,0.0,2.177390863838156,0,0,0,1,1,1,1,1,1,1
