,loss_of_supply,immediate_failure,islanded_failure,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,battery_can_discharge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
2026-01-16 13:00:00,0,0,0,0.0,0.0,0.4001912758073707,2.571823180899373,0.4001912758073707,0.0,0.0,2.1716319050920023,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-16 14:00:00,0,0,0,0.0,0.0,0.3780009094419833,2.9481211337500177,0.3780009094419833,0.0,0.0,2.5701202243080346,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-16 15:00:00,0,0,0,0.0,0.0,0.2350276063135007,2.751376977516658,0.2350276063135007,0.0,0.0,2.516349371203157,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-16 16:00:00,0,0,0,0.0,0.0,0.146620223376672,2.5793921609132364,0.146620223376672,0.0,0.0,2.4327719375365646,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-16 17:00:00,0,0,0,0.0,0.0,0.1676040689567198,2.323326679658509,0.1676040689567198,0.0,0.0,2.155722610701789,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-16 18:00:00,0,0,0,0.0,0.0,0.0948452146946852,1.7467998813083523,0.0948452146946852,0.0,0.0,1.651954666613667,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-16 19:00:00,0,0,0,0.0,0.0,0.0,1.529910662188468,0.0,0.0,0.0,1.529910662188468,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-16 20:00:00,0,0,0,0.0,0.0,0.0,1.494218466250552,0.0,0.0,0.0,1.494218466250552,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-16 21:00:00,0,0,0,0.0,0.0,0.0,1.3808199434060913,0.0,0.0,0.0,1.3808199434060913,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-16 22:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-16 23:00:00,0,0,0,0.0,0.0,0.0,1.2019878670665656,0.0,0.0,0.0,1.2019878670665656,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 00:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 01:00:00,0,0,0,0.0,0.0,0.0,1.0477847394166229,0.0,0.0,0.0,1.0477847394166229,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 02:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 03:00:00,0,0,0,0.0,0.0,0.0,1.1099136295628307,0.0,0.0,0.0,1.1099136295628307,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 04:00:00,0,0,0,0.0,0.0,0.0,1.5847545547336233,0.0,0.0,0.0,1.5847545547336233,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 05:00:00,0,0,0,0.0,0.0,0.0,1.8528294228136928,0.0,0.0,0.0,1.8528294228136928,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 06:00:00,0,0,0,0.0,0.0,0.0282848621332472,2.046485928400185,0.0,0.0,0.0,2.046485928400185,0.0,0,0,1,1,1,1,0,1,1,1
2026-01-17 07:00:00,0,0,0,0.0,0.0,0.1540599251288501,2.207221049473966,0.1540599251288501,0.0,0.0,2.0531611243451158,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 08:00:00,0,0,0,0.0,0.0,0.1417247294880451,2.5930000951944625,0.1417247294880451,0.0,0.0,2.4512753657064175,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 09:00:00,0,0,0,0.0,0.0,0.2967163588156947,2.795709248619952,0.2967163588156947,0.0,0.0,2.4989928898042573,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 10:00:00,0,0,0,0.0,0.0,0.4387758973053306,2.7692756160428593,0.4387758973053306,0.0,0.0,2.3304997187375287,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 11:00:00,0,0,0,0.0,0.0,0.5498825603355277,2.711454260046776,0.5498825603355277,0.0,0.0,2.1615716997112484,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 12:00:00,0,0,0,0.0,0.0,0.3710121027297282,2.9387844505969007,0.3710121027297282,0.0,0.0,2.5677723478671726,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 13:00:00,0,0,0,0.0,0.0,0.3834136918278937,3.1290127643698415,0.3834136918278937,0.0,0.0,2.745599072541948,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 14:00:00,0,0,0,0.0,0.0,0.3573404688942322,2.6896864090616925,0.3573404688942322,0.0,0.0,2.3323459401674604,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 15:00:00,0,0,0,0.0,0.0,0.3591963262623811,2.5667693175743276,0.3591963262623811,0.0,0.0,2.2075729913119466,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 16:00:00,0,0,0,0.0,0.0,0.1775576417188364,2.3193807611717228,0.1775576417188364,0.0,0.0,2.1418231194528863,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 17:00:00,0,0,0,0.0,0.0,0.1387107732760416,2.1553235290877515,0.1387107732760416,0.0,0.0,2.01661275581171,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 18:00:00,0,0,0,0.0,0.0,0.0,1.7788955449921313,0.0,0.0,0.0,1.7788955449921313,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 19:00:00,0,0,0,0.0,0.0,0.0,1.4874884225396583,0.0,0.0,0.0,1.4874884225396583,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 20:00:00,0,0,0,0.0,0.0,0.0,1.533354563389281,0.0,0.0,0.0,1.533354563389281,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 21:00:00,0,0,0,0.0,0.0,0.0,1.1348226945406992,0.0,0.0,0.0,1.1348226945406992,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 22:00:00,0,0,0,0.0,0.0,0.0,1.1344760042647644,0.0,0.0,0.0,1.1344760042647644,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-17 23:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 00:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 01:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 02:00:00,0,0,0,0.0,0.0,0.0,1.0765201616449132,0.0,0.0,0.0,1.0765201616449132,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 03:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 04:00:00,0,0,0,0.0,0.0,0.0,1.3675155325723438,0.0,0.0,0.0,1.3675155325723438,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 05:00:00,0,0,0,0.0,0.0,0.0,1.9274281858696343,0.0,0.0,0.0,1.9274281858696343,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 06:00:00,0,0,0,0.0,0.0,0.1487247137479625,2.143646607529671,0.1487247137479625,0.0,0.0,1.9949218937817084,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 07:00:00,0,0,0,0.0,0.0,0.1731234954526851,2.185096365012428,0.1731234954526851,0.0,0.0,2.011972869559743,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 08:00:00,0,0,0,0.0,0.0,0.2091506183504413,2.506631125379701,0.2091506183504413,0.0,0.0,2.2974805070292597,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 09:00:00,0,0,0,0.0,0.0,0.4066929463562152,2.6538952446552315,0.4066929463562152,0.0,0.0,2.2472022982990163,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 10:00:00,0,0,0,0.0,0.0,0.3140916549056624,2.6038126498587992,0.3140916549056624,0.0,0.0,2.2897209949531367,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 11:00:00,0,0,0,0.0,0.0,0.399302730084179,2.7777781933974097,0.399302730084179,0.0,0.0,2.378475463313231,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 12:00:00,0,0,0,0.0,0.0,0.4328824192480327,2.988484435407241,0.4328824192480327,0.0,0.0,2.5556020161592086,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-18 13:00:00,1,0,0,0.0,0.0,0.5141163391051558,2.614696461169624,0.5141163391051558,0.0,0.0,0.0,2.1005801220644686,0,0,0,1,1,1,1,1,1,1
2026-01-18 14:00:00,1,0,0,0.0,0.0,0.4617997463946205,2.9682111770171913,0.4617997463946205,0.0,0.0,0.0,2.506411430622571,0,0,0,1,1,1,1,1,1,1
2026-01-18 15:00:00,1,0,0,0.0,0.0,0.3209164252331502,2.6124617482063446,0.3209164252331502,0.0,0.0,0.0,2.291545322973194,0,0,0,1,1,1,1,1,1,1
2026-01-18 16:00:00,1,0,0,0.0,0.0,0.1742326150465186,2.44959011433673,0.0,0.0,0.0,0.0,2.44959011433673,0,0,0,1,1,1,0,1,1,1
2026-01-18 17:00:00,1,0,0,0.0,0.0,0.1597017745256755,2.412549402200394,0.0,0.0,0.0,0.0,2.412549402200394,0,0,0,1,1,1,0,1,1,1
2026-01-18 18:00:00,1,0,0,0.0,0.0,0.0716391015549569,1.8165284776608948,0.0,0.0,0.0,0.0,1.8165284776608948,0,0,0,1,1,1,0,1,1,1
2026-01-18 19:00:00,1,1,0,0.0,0.0,0.0,1.4663200430947934,0.0,0.0,0.0,0.0,1.4663200430947934,0,0,0,1,0,1,0,1,1,1
2026-01-18 20:00:00,1,1,0,0.0,0.0,0.0,1.6971009055237811,0.0,0.0,0.0,0.0,1.6971009055237811,0,0,0,1,0,1,0,1,1,1
2026-01-18 21:00:00,1,1,0,0.0,0.0,0.0,1.2037105987169958,0.0,0.0,0.0,0.0,1.2037105987169958,0,0,0,1,0,1,1,1,1,1
2026-01-18 22:00:00,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,1,1,1,1
2026-01-18 23:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,1,1
2026-01-19 00:00:00,1,0,0,0.0,0.0,0.0,1.0763092309307933,0.0,0.0,0.0,0.0,1.0763092309307933,0,0,0,1,1,1,1,1,1,1
2026-01-19 01:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,1,1
2026-01-19 02:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,1,1
2026-01-19 03:00:00,1,0,0,0.0,0.0,0.0,1.4418099972691438,0.0,0.0,0.0,0.0,1.4418099972691438,0,0,0,1,1,1,1,1,1,1
2026-01-19 04:00:00,1,0,0,0.0,0.0,0.0,1.5186071035298956,0.0,0.0,0.0,0.0,1.5186071035298956,0,0,0,1,1,1,1,1,1,1
2026-01-19 05:00:00,1,0,0,0.0,0.0,0.0,1.7532597261954674,0.0,0.0,0.0,0.0,1.7532597261954674,0,0,0,1,1,1,1,1,1,1
2026-01-19 06:00:00,1,0,0,0.0,0.0,0.1845063999995702,1.8276695310368112,0.1845063999995702,0.0,0.0,0.0,1.643163131037241,0,0,0,1,1,1,1,1,1,1
2026-01-19 07:00:00,1,0,0,0.0,0.0,0.2113372133219138,2.037886142123439,0.2113372133219138,0.0,0.0,0.0,1.8265489288015253,0,0,0,1,1,1,1,1,1,1
2026-01-19 08:00:00,1,0,0,0.0,0.0,0.156752754495513,2.135685277201751,0.156752754495513,0.0,0.0,0.0,1.978932522706238,0,0,0,1,1,1,1,1,1,1
2026-01-19 09:00:00,1,0,0,0.0,0.0,0.4327031000793336,2.3895987726136827,0.4327031000793336,0.0,0.0,0.0,1.9568956725343492,0,0,0,1,1,1,1,1,1,1
2026-01-19 10:00:00,1,0,0,0.0,0.0,0.4991769774992628,2.9702163449096908,0.4991769774992628,0.0,0.0,0.0,2.471039367410428,0,0,0,1,1,1,1,1,1,1
2026-01-19 11:00:00,1,0,0,0.0,0.0,0.4531597354914928,2.6140281032288617,0.4531597354914928,0.0,0.0,0.0,2.160868367737369,0,0,0,1,1,1,1,1,1,0
2026-01-19 12:00:00,1,0,0,0.0,0.0,0.4586604746299028,3.0808177910985712,0.4586604746299028,0.0,0.0,0.0,2.6221573164686687,0,0,0,1,1,1,1,1,1,0
2026-01-19 13:00:00,1,0,0,0.0,0.0,0.5277556725709204,2.686942071850096,0.5277556725709204,0.0,0.0,0.0,2.1591863992791755,0,0,0,1,1,1,1,1,1,1
2026-01-19 14:00:00,1,0,0,0.0,0.0,0.5303576308163804,2.522368806446437,0.5303576308163804,0.0,0.0,0.0,1.9920111756300565,0,0,0,1,1,1,1,1,1,1
2026-01-19 15:00:00,1,0,0,0.0,0.0,0.3076631828171644,2.5917649444795643,0.3076631828171644,0.0,0.0,0.0,2.2841017616624,0,0,0,1,1,1,1,1,1,1
2026-01-19 16:00:00,1,0,0,0.0,0.0,0.2728651795446796,2.6189707544413174,0.2728651795446796,0.0,0.0,0.0,2.346105574896638,0,0,0,1,1,1,1,1,1,1
2026-01-19 17:00:00,1,0,0,0.0,0.0,0.1142758489719585,2.43482100061059,0.1142758489719585,0.0,0.0,0.0,2.3205451516386315,0,0,0,1,1,1,1,1,1,1
2026-01-19 18:00:00,1,0,0,0.0,0.0,0.116420963690336,2.158708707978468,0.116420963690336,0.0,0.0,0.0,2.042287744288132,0,0,0,1,1,1,1,1,1,1
2026-01-19 19:00:00,1,0,0,0.0,0.0,0.0,1.849159779422784,0.0,0.0,0.0,0.0,1.849159779422784,0,0,0,1,1,1,1,1,1,1
2026-01-19 20:00:00,1,0,0,0.0,0.0,0.0,1.2996902749311354,0.0,0.0,0.0,0.0,1.2996902749311354,0,0,0,1,1,1,1,1,1,1
2026-01-19 21:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,1,1
2026-01-19 22:00:00,1,0,0,0.0,0.0,0.0,1.0794215949589652,0.0,0.0,0.0,0.0,1.0794215949589652,0,0,0,1,1,1,1,1,1,1
2026-01-19 23:00:00,1,0,0,0.0,0.0,0.0,1.193841431262951,0.0,0.0,0.0,0.0,1.193841431262951,0,0,0,1,1,1,1,1,1,1
2026-01-20 00:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,1,1
2026-01-20 01:00:00,1,0,0,0.0,0.0,0.0,1.0621192165394795,0.0,0.0,0.0,0.0,1.0621192165394795,0,0,0,1,1,1,1,0,1,1
2026-01-20 02:00:00,1,0,0,0.0,0.0,0.0,1.0354404480655237,0.0,0.0,0.0,0.0,1.0354404480655237,0,0,0,1,1,1,1,0,1,1
2026-01-20 03:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,1
2026-01-20 04:00:00,1,0,0,0.0,0.0,0.0,1.3577436129663263,0.0,0.0,0.0,0.0,1.3577436129663263,0,0,0,1,1,1,1,0,1,1
2026-01-20 05:00:00,1,0,0,0.0,0.0,0.0,1.4827230265626756,0.0,0.0,0.0,0.0,1.4827230265626756,0,0,0,1,1,1,1,0,1,1
2026-01-20 06:00:00,1,0,0,0.0,0.0,0.0500298237748209,1.8093750576776773,0.0500298237748209,0.0,0.0,0.0,1.7593452339028564,0,0,0,1,1,1,1,0,1,1
2026-01-20 07:00:00,1,0,0,0.0,0.0,0.1837296248514691,2.2733990852484083,0.1837296248514691,0.0,0.0,0.0,2.089669460396939,0,0,0,1,1,1,1,0,1,1
2026-01-20 08:00:00,1,0,0,0.0,0.0,0.2370354062340224,2.5857581816335844,0.2370354062340224,0.0,0.0,0.0,2.348722775399562,0,0,0,1,1,1,1,0,1,1
2026-01-20 09:00:00,1,0,0,0.0,0.0,0.3731206395536215,2.7529882089276287,0.3731206395536215,0.0,0.0,0.0,2.3798675693740075,0,0,0,1,1,1,1,0,1,1
2026-01-20 10:00:00,1,0,0,0.0,0.0,0.5456069900776743,2.689833193858467,0.5456069900776743,0.0,0.0,0.0,2.144226203780793,0,0,0,1,1,1,1,0,1,1
2026-01-20 11:00:00,1,0,0,0.0,0.0,0.593296528209868,3.0587555269992674,0.593296528209868,0.0,0.0,0.0,2.4654589987893996,0,0,0,1,1,1,1,0,1,1
2026-01-20 12:00:00,1,0,0,0.0,0.0,0.6167655429076908,3.052481301945431,0.6167655429076908,0.0,0.0,0.0,2.4357157590377403,0,0,0,1,1,1,1,0,1,1
2026-01-20 13:00:00,1,0,0,0.0,0.0,0.5943836664196336,3.161509990131278,0.5943836664196336,0.0,0.0,0.0,2.567126323711644,0,0,0,1,1,1,1,0,1,1
2026-01-20 14:00:00,1,0,0,0.0,0.0,0.5448578309250998,2.5089120959948294,0.5448578309250998,0.0,0.0,0.0,1.9640542650697297,0,0,0,1,1,1,1,0,1,1
2026-01-20 15:00:00,1,0,0,0.0,0.0,0.3707741215614925,2.769079061441061,0.3707741215614925,0.0,0.0,0.0,2.398304939879569,0,0,0,1,1,1,1,0,1,1
2026-01-20 16:00:00,1,0,0,0.0,0.0,0.3574109786090531,2.446638727919978,0.3574109786090531,0.0,0.0,0.0,2.089227749310925,0,0,0,1,1,1,1,0,1,1
2026-01-20 17:00:00,1,0,0,0.0,0.0,0.1696565050088505,2.102372895018238,0.1696565050088505,0.0,0.0,0.0,1.9327163900093876,0,0,0,1,1,1,1,0,1,1
2026-01-20 18:00:00,1,0,0,0.0,0.0,0.1756255423567913,1.8814169558686036,0.1756255423567913,0.0,0.0,0.0,1.7057914135118124,0,0,0,1,1,1,1,0,1,1
2026-01-20 19:00:00,1,0,0,0.0,0.0,0.0,1.4225891848371992,0.0,0.0,0.0,0.0,1.4225891848371992,0,0,0,1,1,1,1,0,1,1
2026-01-20 20:00:00,1,0,0,0.0,0.0,0.0,1.6532764564191353,0.0,0.0,0.0,0.0,1.6532764564191353,0,0,0,1,1,1,1,0,1,1
2026-01-20 21:00:00,1,0,0,0.0,0.0,0.0,1.0316073900205602,0.0,0.0,0.0,0.0,1.0316073900205602,0,0,0,1,1,1,1,0,1,1
2026-01-20 22:00:00,1,0,0,0.0,0.0,0.0,1.0415059816569547,0.0,0.0,0.0,0.0,1.0415059816569547,0,0,0,1,1,1,1,0,1,1
2026-01-20 23:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,1
2026-01-21 00:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,0,1,1
2026-01-21 01:00:00,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,1,0,1,1
2026-01-21 02:00:00,1,1,0,0.0,0.0,0.0,1.0665276404608346,0.0,0.0,0.0,0.0,1.0665276404608346,0,0,0,1,0,1,1,0,1,1
2026-01-21 03:00:00,1,0,0,0.0,0.0,0.0,1.043342780934123,0.0,0.0,0.0,0.0,1.043342780934123,0,0,0,1,1,1,1,0,1,1
2026-01-21 04:00:00,1,0,0,0.0,0.0,0.0,1.2089045638391038,0.0,0.0,0.0,0.0,1.2089045638391038,0,0,0,1,1,1,1,1,1,1
2026-01-21 05:00:00,1,0,0,0.0,0.0,0.0,1.4714782813107679,0.0,0.0,0.0,0.0,1.4714782813107679,0,0,0,1,1,1,1,1,1,1
2026-01-21 06:00:00,1,0,0,0.0,0.0,0.0,2.132440598182386,0.0,0.0,0.0,0.0,2.132440598182386,0,0,0,1,1,1,1,1,1,1
2026-01-21 07:00:00,1,0,0,0.0,0.0,0.1826510495026946,2.267467035821233,0.1826510495026946,0.0,0.0,0.0,2.0848159863185383,0,0,0,1,1,1,1,1,1,1
2026-01-21 08:00:00,1,0,0,0.0,0.0,0.2916032026263357,2.5662752735817937,0.2916032026263357,0.0,0.0,0.0,2.274672070955458,0,0,0,1,1,1,1,1,1,1
2026-01-21 09:00:00,1,0,0,0.0,0.0,0.2567903632897376,2.4607755324598255,0.2567903632897376,0.0,0.0,0.0,2.203985169170088,0,0,0,1,1,1,1,1,1,1
2026-01-21 10:00:00,1,1,0,0.0,0.0,0.437180420766845,2.7298106856316937,0.437180420766845,0.0,0.0,0.0,2.2926302648648487,0,0,0,1,0,1,1,1,1,1
2026-01-21 11:00:00,1,0,0,0.0,0.0,0.6195052359839649,2.641180319100558,0.6195052359839649,0.0,0.0,0.0,2.021675083116593,0,0,0,1,1,1,1,1,1,1
2026-01-21 12:00:00,1,0,0,0.0,0.0,0.5084990918634342,2.6520272804721867,0.5084990918634342,0.0,0.0,0.0,2.1435281886087525,0,0,0,1,1,1,1,1,1,1
2026-01-21 13:00:00,1,0,0,0.0,0.0,0.5582213239150203,2.8596738194182874,0.5582213239150203,0.0,0.0,0.0,2.301452495503267,0,0,0,1,1,1,1,1,1,1
2026-01-21 14:00:00,1,0,0,0.0,0.0,0.4846186322483456,2.4980806922264858,0.4846186322483456,0.0,0.0,0.0,2.0134620599781403,0,0,0,1,1,1,1,1,1,1
2026-01-21 15:00:00,1,0,0,0.0,0.0,0.3285371792058912,2.459597992534984,0.3285371792058912,0.0,0.0,0.0,2.1310608133290927,0,0,0,1,1,1,1,1,1,1
2026-01-21 16:00:00,1,0,0,0.0,0.0,0.2635098090423006,2.2572927123359516,0.2635098090423006,0.0,0.0,0.0,1.993782903293651,0,0,0,1,1,1,1,1,1,1
2026-01-21 17:00:00,1,0,0,0.0,0.0,0.1385649358595922,2.2625188022058285,0.1385649358595922,0.0,0.0,0.0,2.1239538663462363,0,0,0,1,1,1,1,1,1,1
2026-01-21 18:00:00,1,0,0,0.0,0.0,0.0222989616777985,2.1298568372542044,0.0222989616777985,0.0,0.0,0.0,2.107557875576406,0,0,0,1,1,1,1,1,1,1
2026-01-21 19:00:00,1,0,0,0.0,0.0,0.0,1.819589374197642,0.0,0.0,0.0,0.0,1.819589374197642,0,0,0,1,1,1,1,1,1,1
2026-01-21 20:00:00,1,0,0,0.0,0.0,0.0,1.4277252740808066,0.0,0.0,0.0,0.0,1.4277252740808066,0,0,0,1,1,1,1,1,1,1
2026-01-21 21:00:00,1,0,0,0.0,0.0,0.0,1.1570259170071093,0.0,0.0,0.0,0.0,1.1570259170071093,0,0,0,1,1,1,1,1,1,1
2026-01-21 22:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,1,1,1
2026-01-21 23:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 00:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 01:00:00,0,0,0,0.0,0.0,0.0,1.0254635375858325,0.0,0.0,0.0,1.0254635375858325,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 02:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 03:00:00,0,0,0,0.0,0.0,0.0,1.2996514839130713,0.0,0.0,0.0,1.2996514839130713,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 04:00:00,0,0,0,0.0,0.0,0.0,1.414258571999524,0.0,0.0,0.0,1.414258571999524,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 05:00:00,0,0,0,0.0,0.0,0.0,1.4108085895929903,0.0,0.0,0.0,1.4108085895929903,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 06:00:00,0,0,0,0.0,0.0,0.1968006575768944,2.1182867627194915,0.1968006575768944,0.0,0.0,1.921486105142597,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 07:00:00,0,0,0,0.0,0.0,0.1254734546577249,2.2399808185114214,0.1254734546577249,0.0,0.0,2.1145073638536966,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 08:00:00,0,0,0,0.0,0.0,0.3344528005440326,2.330360890686102,0.3344528005440326,0.0,0.0,1.9959080901420694,0.0,0,0,1,1,1,1,1,1,1,1
2026-01-22 09:00:00,0,0,0,0.0,0.0,0.3778046769468419,2.8832275930048743,0.0,0.0,0.0,2.8832275930048743,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 10:00:00,0,0,0,0.0,0.0,0.613608738375872,2.633402182446465,0.0,0.0,0.0,2.633402182446465,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 11:00:00,0,0,0,0.0,0.0,0.6068987330951654,2.600920931806349,0.0,0.0,0.0,2.600920931806349,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 12:00:00,0,0,0,0.0,0.0,0.7086092334701102,2.883139343523828,0.0,0.0,0.0,2.883139343523828,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 13:00:00,0,0,0,0.0,0.0,0.6745707171040369,2.6895272246208375,0.0,0.0,0.0,2.6895272246208375,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 14:00:00,0,0,0,0.0,0.0,0.5706466551118192,2.4814395800833116,0.0,0.0,0.0,2.4814395800833116,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 15:00:00,0,0,0,0.0,0.0,0.4743747978582996,2.3232833302294265,0.0,0.0,0.0,2.3232833302294265,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 16:00:00,0,0,0,0.0,0.0,0.2452808499829759,2.183375930194708,0.0,0.0,0.0,2.183375930194708,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 17:00:00,1,0,0,0.0,0.0,0.2100310021134208,2.235043870583207,0.0,0.0,0.0,0.0,2.235043870583207,0,0,1,1,0,0,1,1,1,1
2026-01-22 18:00:00,0,0,0,0.0,0.0,0.0572468809630888,2.1500305565438653,0.0,0.0,0.0,2.1500305565438653,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 19:00:00,0,0,0,0.0,0.0,0.0,1.6915293416926205,0.0,0.0,0.0,1.6915293416926205,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 20:00:00,0,0,0,0.0,0.0,0.0,1.6832714218742821,0.0,0.0,0.0,1.6832714218742821,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 21:00:00,0,0,0,0.0,0.0,0.0,1.0384797228233098,0.0,0.0,0.0,1.0384797228233098,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 22:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-22 23:00:00,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,0,1,1,1,1
2026-01-23 00:00:00,1,0,0,0.0,0.0,0.0,1.1081983779613287,0.0,0.0,0.0,0.0,1.1081983779613287,0,0,1,0,1,0,1,1,1,1
2026-01-23 01:00:00,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,1,1,1
